x,y,R,s,T
0.570000,1.190000,0.992944,0.020000,302.865383
0.610000,1.170000,0.981573,0.020000,304.892266
0.630000,1.170000,0.985649,0.020000,304.389862
0.630000,1.190000,1.005197,0.020000,301.456502
0.610000,1.190000,1.001201,0.020000,301.936489
0.650000,1.170000,0.990112,0.020000,303.877183
0.670000,1.170000,0.994957,0.020000,303.354917
0.670000,1.190000,1.014325,0.020000,300.467848
0.650000,1.190000,1.009573,0.020000,300.966878
0.690000,1.170000,0.999486,0.020000,302.823420
0.710000,1.170000,1.004320,0.020000,302.283651
0.730000,1.170000,1.009528,0.020000,301.735551
0.750000,1.170000,1.014950,0.020000,301.180875
0.770000,1.170000,1.020145,0.020000,300.618201
0.790000,1.170000,1.025703,0.020000,300.051578
-0.550000,1.210000,1.009044,0.020000,300.304585
-0.530000,1.210000,1.005354,0.020000,300.722462
-0.510000,1.210000,1.001812,0.020000,301.127110
-0.490000,1.210000,0.998657,0.020000,301.520724
-0.470000,1.210000,0.995525,0.020000,301.901344
-0.450000,1.210000,0.992369,0.020000,302.269516
-0.430000,1.210000,0.989608,0.020000,302.624260
-0.410000,1.210000,0.986969,0.020000,302.965572
-0.390000,1.210000,0.984205,0.020000,303.292854
-0.370000,1.210000,0.981841,0.020000,303.605918
-0.370000,1.230000,1.001727,0.020000,300.461582
-0.390000,1.230000,1.004044,0.020000,300.160846
-0.350000,1.210000,0.979650,0.020000,303.904339
-0.330000,1.210000,0.977279,0.020000,304.187875
-0.330000,1.230000,0.997163,0.020000,301.017951
-0.350000,1.230000,0.999487,0.020000,300.746080
-0.310000,1.210000,0.975312,0.020000,304.456192
-0.290000,1.210000,0.973536,0.020000,304.709048
-0.290000,1.230000,0.993419,0.020000,301.516441
-0.310000,1.230000,0.995236,0.020000,301.274174
-0.270000,1.210000,0.971556,0.020000,304.946170
-0.250000,1.210000,0.969984,0.020000,305.167335
-0.250000,1.230000,0.989938,0.020000,301.954950
-0.270000,1.230000,0.991478,0.020000,301.743105
-0.230000,1.210000,0.968602,0.020000,305.372314
-0.210000,1.210000,0.967009,0.020000,305.560913
-0.210000,1.230000,0.986962,0.020000,302.331665
-0.230000,1.230000,0.988522,0.020000,302.151021
-0.190000,1.210000,0.965828,0.020000,305.732944
-0.170000,1.210000,0.964823,0.020000,305.888243
-0.170000,1.230000,0.984774,0.020000,302.645052
-0.190000,1.230000,0.985805,0.020000,302.496296
-0.150000,1.210000,0.963617,0.020000,306.026660
-0.130000,1.210000,0.962824,0.020000,306.148063
-0.130000,1.230000,0.982816,0.020000,302.893856
-0.150000,1.230000,0.983592,0.020000,302.777559
-0.110000,1.210000,0.962177,0.020000,306.252336
-0.090000,1.210000,0.961361,0.020000,306.339381
-0.090000,1.230000,0.981352,0.020000,303.077092
-0.110000,1.230000,0.982151,0.020000,302.993701
-0.070000,1.210000,0.960960,0.020000,306.409115
-0.050000,1.210000,0.960645,0.020000,306.461474
-0.050000,1.230000,0.980635,0.020000,303.194039
-0.070000,1.230000,0.980960,0.020000,303.143875
-0.030000,1.210000,0.960231,0.020000,306.496407
-0.010000,1.210000,0.960234,0.020000,306.513882
-0.010000,1.230000,0.980233,0.020000,303.244241
-0.030000,1.230000,0.980230,0.020000,303.227498
0.010000,1.210000,0.960234,0.020000,306.513882
0.030000,1.210000,0.960231,0.020000,306.496407
0.030000,1.230000,0.980230,0.020000,303.227498
0.010000,1.230000,0.980233,0.020000,303.244241
0.050000,1.210000,0.960645,0.020000,306.461474
0.070000,1.210000,0.960960,0.020000,306.409115
0.070000,1.230000,0.980960,0.020000,303.143875
0.050000,1.230000,0.980635,0.020000,303.194039
0.090000,1.210000,0.961361,0.020000,306.339381
0.110000,1.210000,0.962177,0.020000,306.252336
0.110000,1.230000,0.982151,0.020000,302.993701
0.090000,1.230000,0.981352,0.020000,303.077092
0.130000,1.210000,0.962824,0.020000,306.148063
0.150000,1.210000,0.963617,0.020000,306.026660
0.150000,1.230000,0.983592,0.020000,302.777559
0.130000,1.230000,0.982816,0.020000,302.893856
0.170000,1.210000,0.964823,0.020000,305.888243
0.190000,1.210000,0.965828,0.020000,305.732944
0.190000,1.230000,0.985805,0.020000,302.496296
0.170000,1.230000,0.984774,0.020000,302.645052
0.210000,1.210000,0.967009,0.020000,305.560913
0.230000,1.210000,0.968602,0.020000,305.372314
0.230000,1.230000,0.988522,0.020000,302.151021
0.210000,1.230000,0.986962,0.020000,302.331665
0.250000,1.210000,0.969984,0.020000,305.167335
0.270000,1.210000,0.971556,0.020000,304.946170
0.270000,1.230000,0.991478,0.020000,301.743105
0.250000,1.230000,0.989938,0.020000,301.954950
0.290000,1.210000,0.973536,0.020000,304.709048
0.310000,1.210000,0.975312,0.020000,304.456192
0.310000,1.230000,0.995236,0.020000,301.274174
0.290000,1.230000,0.993419,0.020000,301.516441
0.330000,1.210000,0.977279,0.020000,304.187875
0.350000,1.210000,0.979650,0.020000,303.904339
0.350000,1.230000,0.999487,0.020000,300.746080
0.330000,1.230000,0.997163,0.020000,301.017951
0.370000,1.210000,0.981841,0.020000,303.605918
0.390000,1.210000,0.984205,0.020000,303.292854
0.390000,1.230000,1.004044,0.020000,300.160846
0.370000,1.230000,1.001727,0.020000,300.461582
0.410000,1.210000,0.986969,0.020000,302.965572
0.430000,1.210000,0.989608,0.020000,302.624260
0.450000,1.210000,0.992369,0.020000,302.269516
0.470000,1.210000,0.995525,0.020000,301.901344
0.490000,1.210000,0.998657,0.020000,301.520724
0.510000,1.210000,1.001812,0.020000,301.127110
0.530000,1.210000,1.005354,0.020000,300.722462
0.550000,1.210000,1.009044,0.020000,300.304585
-0.350000,-0.390000,0.167842,0.020000,457.481378
-0.330000,-0.390000,0.163661,0.020000,458.445055
-0.330000,-0.370000,0.143969,0.020000,463.195803
-0.350000,-0.370000,0.147867,0.020000,462.225738
-0.310000,-0.390000,0.161592,0.020000,459.339359
-0.290000,-0.390000,0.158264,0.020000,460.166576
-0.290000,-0.370000,0.138580,0.020000,464.925299
-0.310000,-0.370000,0.141612,0.020000,464.094795
-0.270000,-0.390000,0.156205,0.020000,460.928874
-0.250000,-0.390000,0.153727,0.020000,461.628289
-0.250000,-0.370000,0.134058,0.020000,466.390403
-0.270000,-0.370000,0.136223,0.020000,465.689746
-0.230000,-0.390000,0.151632,0.020000,462.266716
-0.210000,-0.390000,0.150037,0.020000,462.845902
-0.210000,-0.370000,0.130394,0.020000,467.608547
-0.230000,-0.370000,0.131650,0.020000,467.029363
-0.190000,-0.390000,0.147850,0.020000,463.367446
-0.170000,-0.390000,0.147191,0.020000,463.832790
-0.170000,-0.370000,0.127585,0.020000,468.594385
-0.190000,-0.370000,0.127871,0.020000,468.129697
-0.150000,-0.390000,0.144853,0.020000,464.243229
-0.130000,-0.390000,0.145170,0.020000,464.599905
-0.130000,-0.370000,0.125350,0.020000,469.359800
-0.150000,-0.370000,0.124881,0.020000,469.004009
-0.110000,-0.390000,0.142646,0.020000,464.903810
-0.090000,-0.390000,0.142904,0.020000,465.155789
-0.090000,-0.370000,0.122984,0.020000,469.913988
-0.110000,-0.370000,0.122684,0.020000,469.662825
-0.070000,-0.390000,0.141218,0.020000,465.356541
-0.050000,-0.390000,0.141327,0.020000,465.506622
-0.050000,-0.370000,0.121394,0.020000,470.263558
-0.070000,-0.370000,0.121268,0.020000,470.114035
-0.030000,-0.390000,0.140527,0.020000,465.606447
-0.010000,-0.390000,0.140547,0.020000,465.656291
-0.010000,-0.370000,0.120608,0.020000,470.412645
-0.030000,-0.370000,0.120584,0.020000,470.362998
0.010000,-0.390000,0.140547,0.020000,465.656291
0.030000,-0.390000,0.140527,0.020000,465.606447
0.030000,-0.370000,0.120584,0.020000,470.362998
0.010000,-0.370000,0.120608,0.020000,470.412645
0.050000,-0.390000,0.141327,0.020000,465.506622
0.070000,-0.390000,0.141218,0.020000,465.356541
0.070000,-0.370000,0.121268,0.020000,470.114035
0.050000,-0.370000,0.121394,0.020000,470.263558
0.090000,-0.390000,0.142904,0.020000,465.155789
0.110000,-0.390000,0.142646,0.020000,464.903810
0.110000,-0.370000,0.122684,0.020000,469.662825
0.090000,-0.370000,0.122984,0.020000,469.913988
0.130000,-0.390000,0.145170,0.020000,464.599905
0.150000,-0.390000,0.144853,0.020000,464.243229
0.150000,-0.370000,0.124881,0.020000,469.004009
0.130000,-0.370000,0.125350,0.020000,469.359800
0.170000,-0.390000,0.147191,0.020000,463.832790
0.190000,-0.390000,0.147850,0.020000,463.367446
0.190000,-0.370000,0.127871,0.020000,468.129697
0.170000,-0.370000,0.127585,0.020000,468.594385
0.210000,-0.390000,0.150037,0.020000,462.845902
0.230000,-0.390000,0.151632,0.020000,462.266716
0.230000,-0.370000,0.131650,0.020000,467.029363
0.210000,-0.370000,0.130394,0.020000,467.608547
0.250000,-0.390000,0.153727,0.020000,461.628289
0.270000,-0.390000,0.156205,0.020000,460.928874
0.270000,-0.370000,0.136223,0.020000,465.689746
0.250000,-0.370000,0.134058,0.020000,466.390403
0.290000,-0.390000,0.158264,0.020000,460.166576
0.310000,-0.390000,0.161592,0.020000,459.339359
0.310000,-0.370000,0.141612,0.020000,464.094795
0.290000,-0.370000,0.138580,0.020000,464.925299
0.330000,-0.390000,0.163661,0.020000,458.445055
0.350000,-0.390000,0.167842,0.020000,457.481378
0.350000,-0.370000,0.147867,0.020000,462.225738
0.330000,-0.370000,0.143969,0.020000,463.195803
-0.550000,-0.350000,0.171403,0.020000,452.588661
-0.530000,-0.350000,0.166156,0.020000,454.468746
-0.530000,-0.330000,0.146644,0.020000,459.211035
-0.550000,-0.330000,0.152564,0.020000,457.285111
-0.510000,-0.350000,0.160842,0.020000,456.244789
-0.490000,-0.350000,0.155511,0.020000,457.918928
-0.490000,-0.330000,0.136007,0.020000,462.729942
-0.510000,-0.330000,0.142071,0.020000,461.024988
-0.470000,-0.350000,0.151562,0.020000,459.493850
-0.450000,-0.350000,0.146128,0.020000,460.972630
-0.450000,-0.330000,0.126635,0.020000,465.827340
-0.470000,-0.330000,0.132708,0.020000,464.329428
-0.430000,-0.350000,0.143303,0.020000,462.358597
-0.410000,-0.350000,0.137875,0.020000,463.655218
-0.410000,-0.330000,0.118397,0.020000,468.534943
-0.430000,-0.330000,0.123365,0.020000,467.227785
-0.390000,-0.350000,0.135091,0.020000,464.866003
-0.370000,-0.350000,0.130650,0.020000,465.994427
-0.370000,-0.330000,0.111188,0.020000,470.885931
-0.390000,-0.330000,0.115144,0.020000,469.752974
-0.350000,-0.350000,0.127899,0.020000,467.043876
-0.330000,-0.350000,0.124375,0.020000,468.017602
-0.330000,-0.330000,0.104934,0.020000,472.912006
-0.350000,-0.330000,0.107943,0.020000,471.937710
-0.310000,-0.350000,0.121639,0.020000,468.918693
-0.290000,-0.350000,0.119000,0.020000,469.750050
-0.290000,-0.330000,0.099588,0.020000,474.641795
-0.310000,-0.330000,0.101677,0.020000,473.812290
-0.270000,-0.350000,0.116247,0.020000,470.514380
-0.250000,-0.350000,0.114503,0.020000,471.214184
-0.250000,-0.330000,0.095133,0.020000,476.100161
-0.270000,-0.330000,0.096281,0.020000,475.403505
-0.230000,-0.350000,0.111675,0.020000,471.851759
-0.210000,-0.350000,0.110877,0.020000,472.429195
-0.210000,-0.330000,0.091571,0.020000,477.308059
-0.230000,-0.330000,0.091710,0.020000,476.734259
-0.190000,-0.350000,0.107900,0.020000,472.948382
-0.170000,-0.350000,0.108123,0.020000,473.411014
-0.170000,-0.330000,0.088782,0.020000,478.282667
-0.190000,-0.330000,0.087941,0.020000,477.823591
-0.150000,-0.350000,0.104919,0.020000,473.818594
-0.130000,-0.350000,0.105477,0.020000,474.172436
-0.130000,-0.330000,0.085663,0.020000,479.037642
-0.150000,-0.330000,0.084975,0.020000,478.686885
-0.110000,-0.350000,0.102737,0.020000,474.473677
-0.090000,-0.350000,0.103095,0.020000,474.723277
-0.090000,-0.330000,0.083259,0.020000,479.583389
-0.110000,-0.330000,0.082815,0.020000,479.336139
-0.070000,-0.350000,0.101338,0.020000,474.922028
-0.050000,-0.350000,0.101489,0.020000,475.070554
-0.050000,-0.330000,0.081629,0.020000,479.927285
-0.070000,-0.330000,0.081441,0.020000,479.780220
-0.030000,-0.350000,0.100664,0.020000,475.169317
-0.010000,-0.350000,0.100693,0.020000,475.218622
-0.010000,-0.330000,0.080820,0.020000,480.073880
-0.030000,-0.330000,0.080784,0.020000,480.025067
0.010000,-0.350000,0.100693,0.020000,475.218622
0.030000,-0.350000,0.100664,0.020000,475.169317
0.030000,-0.330000,0.080784,0.020000,480.025067
0.010000,-0.330000,0.080820,0.020000,480.073880
0.050000,-0.350000,0.101489,0.020000,475.070554
0.070000,-0.350000,0.101338,0.020000,474.922028
0.070000,-0.330000,0.081441,0.020000,479.780220
0.050000,-0.330000,0.081629,0.020000,479.927285
0.090000,-0.350000,0.103095,0.020000,474.723277
0.110000,-0.350000,0.102737,0.020000,474.473677
0.110000,-0.330000,0.082815,0.020000,479.336139
0.090000,-0.330000,0.083259,0.020000,479.583389
0.130000,-0.350000,0.105477,0.020000,474.172436
0.150000,-0.350000,0.104919,0.020000,473.818594
0.150000,-0.330000,0.084975,0.020000,478.686885
0.130000,-0.330000,0.085663,0.020000,479.037642
0.170000,-0.350000,0.108123,0.020000,473.411014
0.190000,-0.350000,0.107900,0.020000,472.948382
0.190000,-0.330000,0.087941,0.020000,477.823591
0.170000,-0.330000,0.088782,0.020000,478.282667
0.210000,-0.350000,0.110877,0.020000,472.429195
0.230000,-0.350000,0.111675,0.020000,471.851759
0.230000,-0.330000,0.091710,0.020000,476.734259
0.210000,-0.330000,0.091571,0.020000,477.308059
0.250000,-0.350000,0.114503,0.020000,471.214184
0.270000,-0.350000,0.116247,0.020000,470.514380
0.270000,-0.330000,0.096281,0.020000,475.403505
0.250000,-0.330000,0.095133,0.020000,476.100161
0.290000,-0.350000,0.119000,0.020000,469.750050
0.310000,-0.350000,0.121639,0.020000,468.918693
0.310000,-0.330000,0.101677,0.020000,473.812290
0.290000,-0.330000,0.099588,0.020000,474.641795
0.330000,-0.350000,0.124375,0.020000,468.017602
0.350000,-0.350000,0.127899,0.020000,467.043876
0.350000,-0.330000,0.107943,0.020000,471.937710
0.330000,-0.330000,0.104934,0.020000,472.912006
0.370000,-0.350000,0.130650,0.020000,465.994427
0.390000,-0.350000,0.135091,0.020000,464.866003
0.390000,-0.330000,0.115144,0.020000,469.752974
0.370000,-0.330000,0.111188,0.020000,470.885931
0.410000,-0.350000,0.137875,0.020000,463.655218
0.430000,-0.350000,0.143303,0.020000,462.358597
0.430000,-0.330000,0.123365,0.020000,467.227785
0.410000,-0.330000,0.118397,0.020000,468.534943
0.450000,-0.350000,0.146128,0.020000,460.972630
0.470000,-0.350000,0.151562,0.020000,459.493850
0.470000,-0.330000,0.132708,0.020000,464.329428
0.450000,-0.330000,0.126635,0.020000,465.827340
0.490000,-0.350000,0.155511,0.020000,457.918928
0.510000,-0.350000,0.160842,0.020000,456.244789
0.510000,-0.330000,0.142071,0.020000,461.024988
0.490000,-0.330000,0.136007,0.020000,462.729942
0.530000,-0.350000,0.166156,0.020000,454.468746
0.550000,-0.350000,0.171403,0.020000,452.588661
0.550000,-0.330000,0.152564,0.020000,457.285111
0.530000,-0.330000,0.146644,0.020000,459.211035
-0.630000,-0.310000,0.159506,0.020000,452.965103
-0.610000,-0.310000,0.153006,0.020000,455.436974
-0.610000,-0.290000,0.133836,0.020000,460.181346
-0.630000,-0.290000,0.141222,0.020000,457.619489
-0.590000,-0.310000,0.145931,0.020000,457.783098
-0.570000,-0.310000,0.139335,0.020000,460.002501
-0.570000,-0.290000,0.120172,0.020000,464.886225
-0.590000,-0.290000,0.127761,0.020000,462.603673
-0.550000,-0.310000,0.134061,0.020000,462.095902
-0.530000,-0.310000,0.127284,0.020000,464.065422
-0.530000,-0.290000,0.108157,0.020000,469.040607
-0.550000,-0.290000,0.115584,0.020000,467.030756
-0.510000,-0.310000,0.123410,0.020000,465.914277
-0.490000,-0.310000,0.116670,0.020000,467.646487
-0.490000,-0.290000,0.097600,0.020000,472.675167
-0.510000,-0.290000,0.103570,0.020000,470.920300
-0.470000,-0.310000,0.112807,0.020000,469.266613
-0.450000,-0.310000,0.107329,0.020000,470.779531
-0.450000,-0.290000,0.088333,0.020000,475.833916
-0.470000,-0.290000,0.092949,0.020000,474.311026
-0.430000,-0.310000,0.103450,0.020000,472.190253
-0.410000,-0.310000,0.099127,0.020000,473.503779
-0.410000,-0.290000,0.080216,0.020000,478.564894
-0.430000,-0.290000,0.083577,0.020000,477.249897
-0.390000,-0.310000,0.095217,0.020000,474.724992
-0.370000,-0.310000,0.091959,0.020000,475.858580
-0.370000,-0.290000,0.073143,0.020000,480.914363
-0.390000,-0.290000,0.075331,0.020000,479.784591
-0.350000,-0.310000,0.088006,0.020000,476.908989
-0.330000,-0.310000,0.085751,0.020000,477.880381
-0.330000,-0.290000,0.067047,0.020000,482.923853
-0.350000,-0.290000,0.068108,0.020000,481.959234
-0.310000,-0.310000,0.081733,0.020000,478.776627
-0.290000,-0.310000,0.080464,0.020000,479.601292
-0.290000,-0.290000,0.061897,0.020000,484.629055
-0.310000,-0.290000,0.061826,0.020000,483.812493
-0.270000,-0.310000,0.076333,0.020000,480.357644
-0.250000,-0.310000,0.076091,0.020000,481.048657
-0.250000,-0.290000,0.057699,0.020000,486.059758
-0.270000,-0.290000,0.056423,0.020000,485.377076
-0.230000,-0.310000,0.071765,0.020000,481.677019
-0.210000,-0.310000,0.072640,0.020000,482.245153
-0.210000,-0.290000,0.053385,0.020000,487.240276
-0.230000,-0.290000,0.051861,0.020000,486.679964
-0.190000,-0.310000,0.068008,0.020000,482.755221
-0.170000,-0.310000,0.069091,0.020000,483.209143
-0.170000,-0.290000,0.049648,0.020000,488.190045
-0.190000,-0.290000,0.048129,0.020000,487.742955
-0.150000,-0.310000,0.065066,0.020000,483.608605
-0.130000,-0.310000,0.065961,0.020000,483.955079
-0.130000,-0.290000,0.046515,0.020000,488.924219
-0.150000,-0.290000,0.045236,0.020000,488.583274
-0.110000,-0.310000,0.062944,0.020000,484.249820
-0.090000,-0.310000,0.063526,0.020000,484.493889
-0.090000,-0.290000,0.044034,0.020000,489.454172
-0.110000,-0.290000,0.043190,0.020000,489.214135
-0.070000,-0.310000,0.061612,0.020000,484.688147
-0.050000,-0.310000,0.061860,0.020000,484.833274
-0.050000,-0.290000,0.042309,0.020000,489.787875
-0.070000,-0.290000,0.041945,0.020000,489.645174
-0.030000,-0.310000,0.060982,0.020000,484.929760
-0.010000,-0.310000,0.061029,0.020000,484.977925
-0.010000,-0.290000,0.041441,0.020000,489.930108
-0.030000,-0.290000,0.041372,0.020000,489.882746
0.010000,-0.310000,0.061029,0.020000,484.977925
0.030000,-0.310000,0.060982,0.020000,484.929760
0.030000,-0.290000,0.041372,0.020000,489.882746
0.010000,-0.290000,0.041441,0.020000,489.930108
0.050000,-0.310000,0.061860,0.020000,484.833274
0.070000,-0.310000,0.061612,0.020000,484.688147
0.070000,-0.290000,0.041945,0.020000,489.645174
0.050000,-0.290000,0.042309,0.020000,489.787875
0.090000,-0.310000,0.063526,0.020000,484.493889
0.110000,-0.310000,0.062944,0.020000,484.249820
0.110000,-0.290000,0.043190,0.020000,489.214135
0.090000,-0.290000,0.044034,0.020000,489.454172
0.130000,-0.310000,0.065961,0.020000,483.955079
0.150000,-0.310000,0.065066,0.020000,483.608605
0.150000,-0.290000,0.045236,0.020000,488.583274
0.130000,-0.290000,0.046515,0.020000,488.924219
0.170000,-0.310000,0.069091,0.020000,483.209143
0.190000,-0.310000,0.068008,0.020000,482.755221
0.190000,-0.290000,0.048129,0.020000,487.742955
0.170000,-0.290000,0.049648,0.020000,488.190045
0.210000,-0.310000,0.072640,0.020000,482.245153
0.230000,-0.310000,0.071765,0.020000,481.677019
0.230000,-0.290000,0.051861,0.020000,486.679964
0.210000,-0.290000,0.053385,0.020000,487.240276
0.250000,-0.310000,0.076091,0.020000,481.048657
0.270000,-0.310000,0.076333,0.020000,480.357644
0.270000,-0.290000,0.056423,0.020000,485.377076
0.250000,-0.290000,0.057699,0.020000,486.059758
0.290000,-0.310000,0.080464,0.020000,479.601292
0.310000,-0.310000,0.081733,0.020000,478.776627
0.310000,-0.290000,0.061826,0.020000,483.812493
0.290000,-0.290000,0.061897,0.020000,484.629055
0.330000,-0.310000,0.085751,0.020000,477.880381
0.350000,-0.310000,0.088006,0.020000,476.908989
0.350000,-0.290000,0.068108,0.020000,481.959234
0.330000,-0.290000,0.067047,0.020000,482.923853
0.370000,-0.310000,0.091959,0.020000,475.858580
0.390000,-0.310000,0.095217,0.020000,474.724992
0.390000,-0.290000,0.075331,0.020000,479.784591
0.370000,-0.290000,0.073143,0.020000,480.914363
0.410000,-0.310000,0.099127,0.020000,473.503779
0.430000,-0.310000,0.103450,0.020000,472.190253
0.430000,-0.290000,0.083577,0.020000,477.249897
0.410000,-0.290000,0.080216,0.020000,478.564894
0.450000,-0.310000,0.107329,0.020000,470.779531
0.470000,-0.310000,0.112807,0.020000,469.266613
0.470000,-0.290000,0.092949,0.020000,474.311026
0.450000,-0.290000,0.088333,0.020000,475.833916
0.490000,-0.310000,0.116670,0.020000,467.646487
0.510000,-0.310000,0.123410,0.020000,465.914277
0.510000,-0.290000,0.103570,0.020000,470.920300
0.490000,-0.290000,0.097600,0.020000,472.675167
0.530000,-0.310000,0.127284,0.020000,464.065422
0.550000,-0.310000,0.134061,0.020000,462.095902
0.550000,-0.290000,0.115584,0.020000,467.030756
0.530000,-0.290000,0.108157,0.020000,469.040607
0.570000,-0.310000,0.139335,0.020000,460.002501
0.590000,-0.310000,0.145931,0.020000,457.783098
0.590000,-0.290000,0.127761,0.020000,462.603673
0.570000,-0.290000,0.120172,0.020000,464.886225
0.610000,-0.310000,0.153006,0.020000,455.436974
0.630000,-0.310000,0.159506,0.020000,452.965103
0.630000,-0.290000,0.141222,0.020000,457.619489
0.610000,-0.290000,0.133836,0.020000,460.181346
-0.710000,-0.270000,0.156482,0.020000,450.327334
-0.690000,-0.270000,0.148179,0.020000,453.550692
-0.690000,-0.250000,0.129714,0.020000,458.093275
-0.710000,-0.250000,0.139123,0.020000,454.698512
-0.670000,-0.270000,0.138798,0.020000,456.646718
-0.650000,-0.270000,0.130481,0.020000,459.603169
-0.650000,-0.250000,0.111986,0.020000,464.434605
-0.670000,-0.250000,0.121575,0.020000,461.343386
-0.630000,-0.270000,0.123470,0.020000,462.411246
-0.610000,-0.270000,0.114949,0.020000,465.065646
-0.610000,-0.250000,0.096512,0.020000,470.106116
-0.630000,-0.250000,0.105363,0.020000,467.357233
-0.590000,-0.270000,0.109461,0.020000,467.564356
-0.570000,-0.270000,0.101333,0.020000,469.908236
-0.570000,-0.250000,0.083040,0.020000,475.082172
-0.590000,-0.250000,0.089906,0.020000,472.680260
-0.550000,-0.270000,0.095848,0.020000,472.100487
-0.530000,-0.270000,0.089413,0.020000,474.146082
-0.530000,-0.250000,0.071355,0.020000,479.392131
-0.550000,-0.250000,0.076250,0.020000,477.317078
-0.510000,-0.270000,0.083807,0.020000,476.051228
-0.490000,-0.270000,0.078992,0.020000,477.822891
-0.490000,-0.250000,0.061268,0.020000,483.096771
-0.510000,-0.250000,0.064190,0.020000,481.315697
-0.470000,-0.270000,0.073167,0.020000,479.468408
-0.450000,-0.270000,0.069898,0.020000,480.995188
-0.450000,-0.250000,0.052620,0.020000,486.267894
-0.470000,-0.250000,0.053549,0.020000,484.744500
-0.430000,-0.270000,0.063782,0.020000,482.410485
-0.410000,-0.270000,0.061991,0.020000,483.721257
-0.410000,-0.250000,0.043974,0.020000,488.975533
-0.430000,-0.250000,0.044173,0.020000,487.675522
-0.390000,-0.270000,0.055525,0.020000,484.934055
-0.370000,-0.270000,0.055168,0.020000,486.054988
-0.370000,-0.250000,0.036490,0.020000,491.281833
-0.390000,-0.250000,0.035936,0.020000,490.175276
-0.350000,-0.270000,0.048293,0.020000,487.089663
-0.330000,-0.270000,0.049203,0.020000,488.043248
-0.330000,-0.250000,0.030240,0.020000,493.239144
-0.350000,-0.250000,0.028735,0.020000,492.301034
-0.310000,-0.270000,0.042006,0.020000,488.920369
-0.290000,-0.270000,0.043492,0.020000,489.725314
-0.290000,-0.250000,0.025173,0.020000,494.890245
-0.310000,-0.250000,0.022507,0.020000,494.100180
-0.270000,-0.270000,0.036609,0.020000,490.461774
-0.250000,-0.270000,0.038633,0.020000,491.133309
-0.250000,-0.250000,0.021196,0.020000,496.269432
-0.270000,-0.250000,0.017233,0.020000,495.610985
-0.230000,-0.270000,0.032078,0.020000,491.742721
-0.210000,-0.270000,0.034488,0.020000,492.293031
-0.210000,-0.250000,0.018134,0.020000,497.403762
-0.230000,-0.250000,0.012979,0.020000,496.863893
-0.190000,-0.270000,0.028420,0.020000,492.786180
-0.170000,-0.270000,0.030923,0.020000,493.224836
-0.170000,-0.250000,0.015735,0.020000,498.314128
-0.190000,-0.250000,0.009953,0.020000,497.882866
-0.150000,-0.270000,0.025672,0.020000,493.610116
-0.130000,-0.270000,0.027865,0.020000,493.944432
-0.130000,-0.250000,0.013755,0.020000,499.016187
-0.150000,-0.250000,0.008475,0.020000,498.686582
-0.110000,-0.270000,0.023852,0.020000,494.228218
-0.090000,-0.270000,0.025348,0.020000,494.463523
-0.090000,-0.250000,0.012083,0.020000,499.521628
-0.110000,-0.250000,0.008509,0.020000,499.289295
-0.070000,-0.270000,0.022864,0.020000,494.650417
-0.050000,-0.270000,0.023524,0.020000,494.790302
-0.050000,-0.250000,0.010805,0.020000,499.839243
-0.070000,-0.250000,0.009279,0.020000,499.701261
-0.030000,-0.270000,0.022459,0.020000,494.883199
-0.010000,-0.270000,0.022586,0.020000,494.929632
-0.010000,-0.250000,0.010145,0.020000,499.974675
-0.030000,-0.250000,0.009858,0.020000,499.928969
0.010000,-0.270000,0.022586,0.020000,494.929632
0.030000,-0.270000,0.022459,0.020000,494.883199
0.030000,-0.250000,0.009858,0.020000,499.928969
0.010000,-0.250000,0.010145,0.020000,499.974675
0.050000,-0.270000,0.023524,0.020000,494.790302
0.070000,-0.270000,0.022864,0.020000,494.650417
0.070000,-0.250000,0.009279,0.020000,499.701261
0.050000,-0.250000,0.010805,0.020000,499.839243
0.090000,-0.270000,0.025348,0.020000,494.463523
0.110000,-0.270000,0.023852,0.020000,494.228218
0.110000,-0.250000,0.008509,0.020000,499.289295
0.090000,-0.250000,0.012083,0.020000,499.521628
0.130000,-0.270000,0.027865,0.020000,493.944432
0.150000,-0.270000,0.025672,0.020000,493.610116
0.150000,-0.250000,0.008475,0.020000,498.686582
0.130000,-0.250000,0.013755,0.020000,499.016187
0.170000,-0.270000,0.030923,0.020000,493.224836
0.190000,-0.270000,0.028420,0.020000,492.786180
0.190000,-0.250000,0.009953,0.020000,497.882866
0.170000,-0.250000,0.015735,0.020000,498.314128
0.210000,-0.270000,0.034488,0.020000,492.293031
0.230000,-0.270000,0.032078,0.020000,491.742721
0.230000,-0.250000,0.012979,0.020000,496.863893
0.210000,-0.250000,0.018134,0.020000,497.403762
0.250000,-0.270000,0.038633,0.020000,491.133309
0.270000,-0.270000,0.036609,0.020000,490.461774
0.270000,-0.250000,0.017233,0.020000,495.610985
0.250000,-0.250000,0.021196,0.020000,496.269432
0.290000,-0.270000,0.043492,0.020000,489.725314
0.310000,-0.270000,0.042006,0.020000,488.920369
0.310000,-0.250000,0.022507,0.020000,494.100180
0.290000,-0.250000,0.025173,0.020000,494.890245
0.330000,-0.270000,0.049203,0.020000,488.043248
0.350000,-0.270000,0.048293,0.020000,487.089663
0.350000,-0.250000,0.028735,0.020000,492.301034
0.330000,-0.250000,0.030240,0.020000,493.239144
