x,y,R,s,phi,phi_an
0.610000,0.210000,0.146298,0.020000,-1.411093,-0.056512
0.590000,0.210000,0.126968,0.020000,-1.452649,-0.061096
-0.610000,0.230000,0.153780,0.020000,-1.435565,-0.094952
-0.590000,0.230000,0.134436,0.020000,-1.475176,-0.097002
-0.590000,0.250000,0.141187,0.020000,-1.499326,-0.135995
-0.610000,0.250000,0.159716,0.020000,-1.461838,-0.136710
-0.570000,0.230000,0.115316,0.020000,-1.510854,-0.097888
-0.550000,0.230000,0.096554,0.020000,-1.542845,-0.097722
-0.550000,0.250000,0.105751,0.020000,-1.562979,-0.131463
-0.570000,0.250000,0.123120,0.020000,-1.532955,-0.134209
-0.530000,0.230000,0.078405,0.020000,-1.571379,-0.096612
-0.510000,0.230000,0.061417,0.020000,-1.596662,-0.094661
-0.510000,0.250000,0.069321,0.020000,-1.613126,-0.123517
-0.530000,0.250000,0.088621,0.020000,-1.589631,-0.127864
-0.490000,0.230000,0.046213,0.020000,-1.618881,-0.091969
-0.470000,0.230000,0.026215,0.020000,-1.638341,-0.088632
-0.470000,0.250000,0.033295,0.020000,-1.651380,-0.112972
-0.490000,0.250000,0.050566,0.020000,-1.633660,-0.118521
-0.450000,0.230000,0.006233,0.020000,-1.655474,-0.084742
-0.450000,0.250000,0.021451,0.020000,-1.666093,-0.106963
0.450000,0.230000,0.018536,0.020000,-1.653286,-0.084742
0.450000,0.250000,0.015981,0.020000,-1.666889,-0.106962
0.470000,0.230000,0.025320,0.020000,-1.638065,-0.088632
0.490000,0.230000,0.041697,0.020000,-1.618883,-0.091969
0.490000,0.250000,0.053600,0.020000,-1.633656,-0.118521
0.470000,0.250000,0.035815,0.020000,-1.651426,-0.112972
0.510000,0.230000,0.060300,0.020000,-1.596663,-0.094661
0.530000,0.230000,0.079584,0.020000,-1.571379,-0.096612
0.530000,0.250000,0.086417,0.020000,-1.589631,-0.127864
0.510000,0.250000,0.069068,0.020000,-1.613126,-0.123517
0.550000,0.230000,0.098772,0.020000,-1.542845,-0.097722
0.570000,0.230000,0.115923,0.020000,-1.510854,-0.097888
0.570000,0.250000,0.123543,0.020000,-1.532955,-0.134209
0.550000,0.250000,0.104716,0.020000,-1.562979,-0.131463
0.590000,0.230000,0.133866,0.020000,-1.475176,-0.097002
0.610000,0.230000,0.152323,0.020000,-1.435565,-0.094952
0.610000,0.250000,0.160629,0.020000,-1.461838,-0.136710
0.590000,0.250000,0.142690,0.020000,-1.499326,-0.135995
-0.570000,0.270000,0.132559,0.020000,-1.556396,-0.173348
-0.550000,0.270000,0.113681,0.020000,-1.584281,-0.167806
-0.550000,0.290000,0.122249,0.020000,-1.606636,-0.206704
-0.570000,0.290000,0.139976,0.020000,-1.581059,-0.215256
-0.530000,0.270000,0.095263,0.020000,-1.608885,-0.161512
-0.510000,0.270000,0.077632,0.020000,-1.630428,-0.154569
-0.510000,0.290000,0.089695,0.020000,-1.648451,-0.187768
-0.530000,0.290000,0.105339,0.020000,-1.629024,-0.197507
-0.490000,0.270000,0.061468,0.020000,-1.649111,-0.147077
-0.470000,0.270000,0.046235,0.020000,-1.665121,-0.139132
-0.470000,0.290000,0.052703,0.020000,-1.679242,-0.167063
-0.490000,0.290000,0.070791,0.020000,-1.665126,-0.177588
-0.450000,0.270000,0.026531,0.020000,-1.678725,-0.130826
-0.430000,0.270000,0.008375,0.020000,-1.689650,-0.122248
-0.430000,0.290000,0.026648,0.020000,-1.700347,-0.145340
-0.450000,0.290000,0.036659,0.020000,-1.690954,-0.156284
-0.410000,0.290000,0.010664,0.020000,-1.710041,-0.134316
0.410000,0.290000,0.009919,0.020000,-1.706016,-0.134316
0.430000,0.270000,0.019789,0.020000,-1.690073,-0.122248
0.450000,0.270000,0.027897,0.020000,-1.678519,-0.130826
0.450000,0.290000,0.037847,0.020000,-1.690984,-0.156284
0.430000,0.290000,0.019115,0.020000,-1.700587,-0.145340
0.470000,0.270000,0.042492,0.020000,-1.665122,-0.139132
0.490000,0.270000,0.060274,0.020000,-1.649113,-0.147077
0.490000,0.290000,0.070397,0.020000,-1.665126,-0.177588
0.470000,0.290000,0.055932,0.020000,-1.679239,-0.167063
0.510000,0.270000,0.079122,0.020000,-1.630428,-0.154569
0.530000,0.270000,0.096965,0.020000,-1.608885,-0.161512
0.530000,0.290000,0.104931,0.020000,-1.629024,-0.197507
0.510000,0.290000,0.087081,0.020000,-1.648451,-0.187768
0.550000,0.270000,0.113577,0.020000,-1.584281,-0.167806
0.570000,0.270000,0.131138,0.020000,-1.556396,-0.173348
0.570000,0.290000,0.141179,0.020000,-1.581059,-0.215256
0.550000,0.290000,0.123441,0.020000,-1.606636,-0.206704
-0.570000,0.310000,0.149715,0.020000,-1.606815,-0.259879
-0.550000,0.310000,0.133289,0.020000,-1.629916,-0.248102
-0.550000,0.330000,0.142101,0.020000,-1.653986,-0.291942
-0.570000,0.330000,0.160082,0.020000,-1.633529,-0.307160
-0.530000,0.310000,0.115407,0.020000,-1.649924,-0.235794
-0.510000,0.310000,0.097391,0.020000,-1.667071,-0.223060
-0.510000,0.330000,0.108282,0.020000,-1.686155,-0.260387
-0.530000,0.330000,0.124735,0.020000,-1.671448,-0.276316
-0.490000,0.310000,0.080320,0.020000,-1.681576,-0.210000
-0.470000,0.310000,0.064943,0.020000,-1.693634,-0.196710
-0.470000,0.330000,0.075787,0.020000,-1.708173,-0.228016
-0.490000,0.330000,0.093227,0.020000,-1.698328,-0.244255
-0.450000,0.310000,0.049919,0.020000,-1.703432,-0.183282
-0.430000,0.310000,0.031072,0.020000,-1.711173,-0.169803
-0.430000,0.330000,0.043484,0.020000,-1.721623,-0.195580
-0.450000,0.330000,0.058457,0.020000,-1.715882,-0.211762
-0.410000,0.310000,0.015463,0.020000,-1.716759,-0.156360
-0.390000,0.330000,0.013192,0.020000,-1.728225,-0.163771
-0.410000,0.330000,0.033086,0.020000,-1.725546,-0.179556
0.410000,0.310000,0.020447,0.020000,-1.717077,-0.156360
0.410000,0.330000,0.026717,0.020000,-1.725601,-0.179556
0.390000,0.330000,0.017396,0.020000,-1.727483,-0.163771
0.430000,0.310000,0.033752,0.020000,-1.711098,-0.169803
0.450000,0.310000,0.046970,0.020000,-1.703433,-0.183282
0.450000,0.330000,0.061481,0.020000,-1.715880,-0.211762
0.430000,0.330000,0.043875,0.020000,-1.721631,-0.195580
0.470000,0.310000,0.063821,0.020000,-1.693635,-0.196710
0.490000,0.310000,0.082099,0.020000,-1.681576,-0.210000
0.490000,0.330000,0.091181,0.020000,-1.698328,-0.244255
0.470000,0.330000,0.075146,0.020000,-1.708173,-0.228016
0.510000,0.310000,0.098519,0.020000,-1.667071,-0.223060
0.530000,0.310000,0.114600,0.020000,-1.649924,-0.235794
0.530000,0.330000,0.126681,0.020000,-1.671448,-0.276316
0.510000,0.330000,0.108540,0.020000,-1.686155,-0.260387
0.550000,0.310000,0.131760,0.020000,-1.629916,-0.248102
0.570000,0.310000,0.149626,0.020000,-1.606815,-0.259879
0.570000,0.330000,0.159094,0.020000,-1.633529,-0.307160
0.550000,0.330000,0.142420,0.020000,-1.653986,-0.291942
-0.530000,0.350000,0.136377,0.020000,-1.693454,-0.319012
-0.510000,0.350000,0.120506,0.020000,-1.705559,-0.299689
-0.510000,0.370000,0.130565,0.020000,-1.725134,-0.340899
-0.530000,0.370000,0.147559,0.020000,-1.715790,-0.363816
-0.490000,0.350000,0.102934,0.020000,-1.715243,-0.280293
-0.470000,0.350000,0.086423,0.020000,-1.722717,-0.260920
-0.470000,0.370000,0.099972,0.020000,-1.737118,-0.295356
-0.490000,0.370000,0.114546,0.020000,-1.732171,-0.318047
-0.450000,0.350000,0.071712,0.020000,-1.728178,-0.241662
-0.430000,0.350000,0.057456,0.020000,-1.731809,-0.222609
-0.430000,0.370000,0.067728,0.020000,-1.741542,-0.250824
-0.450000,0.370000,0.084307,0.020000,-1.740179,-0.272919
-0.410000,0.350000,0.039756,0.020000,-1.733789,-0.203843
-0.390000,0.350000,0.025688,0.020000,-1.734238,-0.185446
-0.390000,0.370000,0.042374,0.020000,-1.739857,-0.207994
-0.410000,0.370000,0.053539,0.020000,-1.741382,-0.229155
-0.370000,0.350000,0.021357,0.020000,-1.733129,-0.167495
-0.350000,0.370000,0.013234,0.020000,-1.733547,-0.167495
-0.370000,0.370000,0.024194,0.020000,-1.737179,-0.187416
0.370000,0.350000,0.009764,0.020000,-1.733561,-0.167495
0.370000,0.370000,0.028144,0.020000,-1.737106,-0.187416
0.350000,0.370000,0.014721,0.020000,-1.733206,-0.167495
0.390000,0.350000,0.027373,0.020000,-1.734261,-0.185446
0.410000,0.350000,0.042539,0.020000,-1.733772,-0.203843
0.410000,0.370000,0.053851,0.020000,-1.741382,-0.229155
0.390000,0.370000,0.038026,0.020000,-1.739872,-0.207994
0.430000,0.350000,0.054961,0.020000,-1.731810,-0.222609
0.450000,0.350000,0.070936,0.020000,-1.728178,-0.241662
0.450000,0.370000,0.083232,0.020000,-1.740179,-0.272919
0.430000,0.370000,0.070117,0.020000,-1.741541,-0.250824
0.470000,0.350000,0.088561,0.020000,-1.722717,-0.260920
0.490000,0.350000,0.103382,0.020000,-1.715243,-0.280293
0.490000,0.370000,0.115542,0.020000,-1.732171,-0.318047
0.470000,0.370000,0.098685,0.020000,-1.737118,-0.295356
0.510000,0.350000,0.118974,0.020000,-1.705559,-0.299689
0.530000,0.350000,0.135727,0.020000,-1.693454,-0.319012
0.530000,0.370000,0.146954,0.020000,-1.715790,-0.363816
0.510000,0.370000,0.131638,0.020000,-1.725134,-0.340899
-0.530000,0.390000,0.158426,0.020000,-1.738292,-0.410659
-0.510000,0.390000,0.142732,0.020000,-1.744719,-0.383948
-0.510000,0.410000,0.156337,0.020000,-1.764142,-0.428764
-0.530000,0.410000,0.170951,0.020000,-1.760786,-0.459469
-0.490000,0.390000,0.128242,0.020000,-1.748955,-0.357448
-0.470000,0.390000,0.111867,0.020000,-1.751223,-0.331255
-0.470000,0.410000,0.124097,0.020000,-1.764865,-0.368545
-0.490000,0.410000,0.139716,0.020000,-1.765426,-0.398424
-0.450000,0.390000,0.095883,0.020000,-1.751731,-0.305462
-0.430000,0.390000,0.081688,0.020000,-1.750673,-0.280157
-0.430000,0.410000,0.096305,0.020000,-1.759045,-0.310535
-0.450000,0.410000,0.109906,0.020000,-1.762671,-0.339219
-0.410000,0.390000,0.068812,0.020000,-1.748231,-0.255424
-0.390000,0.390000,0.052200,0.020000,-1.744576,-0.231344
-0.390000,0.410000,0.066739,0.020000,-1.748231,-0.255424
-0.410000,0.410000,0.080401,0.020000,-1.754174,-0.282576
-0.370000,0.390000,0.038918,0.020000,-1.739869,-0.207994
-0.350000,0.390000,0.030425,0.020000,-1.734195,-0.185446
-0.350000,0.410000,0.039857,0.020000,-1.733782,-0.203843
-0.370000,0.410000,0.056363,0.020000,-1.741381,-0.229155
-0.330000,0.390000,0.011722,0.020000,-1.727906,-0.163771
-0.310000,0.410000,0.021311,0.020000,-1.716575,-0.156360
-0.330000,0.410000,0.028289,0.020000,-1.725617,-0.179556
-0.290000,0.410000,0.002619,0.020000,-1.708276,-0.134316
0.290000,0.410000,0.019704,0.020000,-1.706901,-0.134316
0.330000,0.390000,0.020308,0.020000,-1.727869,-0.163771
0.330000,0.410000,0.028900,0.020000,-1.725530,-0.179556
0.310000,0.410000,0.015068,0.020000,-1.717185,-0.156360
0.350000,0.390000,0.024517,0.020000,-1.734301,-0.185446
0.370000,0.390000,0.039871,0.020000,-1.739860,-0.207994
0.370000,0.410000,0.052669,0.020000,-1.741383,-0.229155
0.350000,0.410000,0.042254,0.020000,-1.733779,-0.203843
0.390000,0.390000,0.054247,0.020000,-1.744574,-0.231344
0.410000,0.390000,0.066307,0.020000,-1.748231,-0.255424
0.410000,0.410000,0.081813,0.020000,-1.754174,-0.282576
0.390000,0.410000,0.067548,0.020000,-1.748231,-0.255424
0.430000,0.390000,0.081551,0.020000,-1.750673,-0.280157
0.450000,0.390000,0.098099,0.020000,-1.751731,-0.305462
0.450000,0.410000,0.109550,0.020000,-1.762671,-0.339219
0.430000,0.410000,0.094590,0.020000,-1.759045,-0.310535
0.470000,0.390000,0.111510,0.020000,-1.751223,-0.331255
0.490000,0.390000,0.126672,0.020000,-1.748955,-0.357448
0.490000,0.410000,0.139791,0.020000,-1.765426,-0.398424
0.470000,0.410000,0.125917,0.020000,-1.764865,-0.368545
0.510000,0.390000,0.143028,0.020000,-1.744719,-0.383948
0.530000,0.390000,0.159904,0.020000,-1.738292,-0.410659
0.530000,0.410000,0.170774,0.020000,-1.760786,-0.459469
0.510000,0.410000,0.154766,0.020000,-1.764142,-0.428764
-0.490000,0.430000,0.152337,0.020000,-1.781405,-0.440898
-0.470000,0.430000,0.138152,0.020000,-1.777868,-0.407148
-0.470000,0.450000,0.152163,0.020000,-1.790045,-0.446984
-0.490000,0.450000,0.166410,0.020000,-1.796701,-0.484789
-0.450000,0.430000,0.124153,0.020000,-1.772828,-0.374113
-0.430000,0.430000,0.108645,0.020000,-1.766490,-0.341880
-0.430000,0.450000,0.123017,0.020000,-1.772828,-0.374113
-0.450000,0.450000,0.136906,0.020000,-1.782018,-0.410063
-0.410000,0.430000,0.094835,0.020000,-1.759045,-0.310535
-0.390000,0.430000,0.083567,0.020000,-1.750673,-0.280157
-0.390000,0.450000,0.096389,0.020000,-1.751731,-0.305462
-0.410000,0.450000,0.111008,0.020000,-1.762671,-0.339219
-0.370000,0.430000,0.068115,0.020000,-1.741541,-0.250824
-0.350000,0.430000,0.055240,0.020000,-1.731811,-0.222609
-0.350000,0.450000,0.072899,0.020000,-1.728178,-0.241663
-0.370000,0.450000,0.083082,0.020000,-1.740179,-0.272919
-0.330000,0.430000,0.046850,0.020000,-1.721622,-0.195580
-0.310000,0.430000,0.030784,0.020000,-1.711132,-0.169803
-0.310000,0.450000,0.047340,0.020000,-1.703437,-0.183282
-0.330000,0.450000,0.059063,0.020000,-1.715881,-0.211762
-0.290000,0.430000,0.022368,0.020000,-1.700658,-0.145340
-0.270000,0.430000,0.014500,0.020000,-1.688469,-0.122248
-0.270000,0.450000,0.025247,0.020000,-1.678623,-0.130826
-0.290000,0.450000,0.040209,0.020000,-1.690955,-0.156284
-0.230000,0.450000,0.009561,0.020000,-1.653184,-0.084742
-0.250000,0.450000,0.021402,0.020000,-1.666824,-0.106963
0.250000,0.450000,0.016003,0.020000,-1.666257,-0.106962
0.230000,0.450000,0.013635,0.020000,-1.656959,-0.084742
0.270000,0.430000,0.011428,0.020000,-1.690891,-0.122248
0.290000,0.430000,0.020864,0.020000,-1.700293,-0.145340
0.290000,0.450000,0.035810,0.020000,-1.690984,-0.156284
0.270000,0.450000,0.031268,0.020000,-1.678621,-0.130826
0.310000,0.430000,0.034536,0.020000,-1.711141,-0.169803
0.330000,0.430000,0.042437,0.020000,-1.721632,-0.195580
0.330000,0.450000,0.059720,0.020000,-1.715881,-0.211762
0.310000,0.450000,0.048858,0.020000,-1.703428,-0.183282
0.350000,0.430000,0.056648,0.020000,-1.731809,-0.222609
0.370000,0.430000,0.068981,0.020000,-1.741541,-0.250824
0.370000,0.450000,0.084751,0.020000,-1.740179,-0.272919
0.350000,0.450000,0.070531,0.020000,-1.728178,-0.241662
0.390000,0.430000,0.080914,0.020000,-1.750673,-0.280157
0.410000,0.430000,0.095581,0.020000,-1.759045,-0.310535
0.410000,0.450000,0.109179,0.020000,-1.762671,-0.339219
0.390000,0.450000,0.096599,0.020000,-1.751731,-0.305462
0.430000,0.430000,0.109745,0.020000,-1.766490,-0.341880
0.450000,0.430000,0.122874,0.020000,-1.772828,-0.374113
0.450000,0.450000,0.137821,0.020000,-1.782018,-0.410062
0.430000,0.450000,0.123728,0.020000,-1.772828,-0.374113
0.470000,0.430000,0.137666,0.020000,-1.777868,-0.407148
0.490000,0.430000,0.153642,0.020000,-1.781405,-0.440898
0.490000,0.450000,0.165839,0.020000,-1.796701,-0.484789
0.470000,0.450000,0.151158,0.020000,-1.790045,-0.446984
-0.450000,0.470000,0.151237,0.020000,-1.790045,-0.446984
-0.430000,0.470000,0.138789,0.020000,-1.777868,-0.407148
-0.430000,0.490000,0.152948,0.020000,-1.781405,-0.440898
-0.450000,0.490000,0.166739,0.020000,-1.796701,-0.484789
-0.410000,0.470000,0.124668,0.020000,-1.764865,-0.368545
-0.390000,0.470000,0.111147,0.020000,-1.751223,-0.331255
-0.390000,0.490000,0.127344,0.020000,-1.748955,-0.357448
-0.410000,0.490000,0.139301,0.020000,-1.765426,-0.398424
-0.370000,0.470000,0.099827,0.020000,-1.737118,-0.295356
-0.350000,0.470000,0.087345,0.020000,-1.722717,-0.260920
-0.350000,0.490000,0.102580,0.020000,-1.715243,-0.280293
-0.370000,0.490000,0.115628,0.020000,-1.732171,-0.318047
-0.330000,0.470000,0.074712,0.020000,-1.708173,-0.228016
-0.310000,0.470000,0.065837,0.020000,-1.693635,-0.196710
-0.310000,0.490000,0.081550,0.020000,-1.681576,-0.210000
-0.330000,0.490000,0.092062,0.020000,-1.698328,-0.244255
-0.290000,0.470000,0.053329,0.020000,-1.679239,-0.167063
-0.270000,0.470000,0.043181,0.020000,-1.665130,-0.139132
-0.270000,0.490000,0.062384,0.020000,-1.649112,-0.147077
-0.290000,0.490000,0.069793,0.020000,-1.665126,-0.177588
-0.250000,0.470000,0.036563,0.020000,-1.651373,-0.112972
-0.230000,0.470000,0.023682,0.020000,-1.638251,-0.088632
-0.230000,0.490000,0.042781,0.020000,-1.618892,-0.091969
-0.250000,0.490000,0.051052,0.020000,-1.633656,-0.118521
-0.210000,0.470000,0.024181,0.020000,-1.625703,-0.066159
-0.190000,0.470000,0.008019,0.020000,-1.613220,-0.045594
-0.190000,0.490000,0.026255,0.020000,-1.591871,-0.045060
-0.210000,0.490000,0.036303,0.020000,-1.604863,-0.067468
-0.150000,0.490000,0.012854,0.020000,-1.568757,-0.006673
-0.170000,0.490000,0.026323,0.020000,-1.579594,-0.024783
-0.110000,0.490000,0.002798,0.020000,-1.549935,0.022932
-0.130000,0.490000,0.020919,0.020000,-1.559016,0.009241
0.130000,0.490000,0.007359,0.020000,-1.558762,0.009241
0.110000,0.490000,0.019038,0.020000,-1.551867,0.022932
0.170000,0.470000,0.004523,0.020000,-1.601033,-0.026976
0.170000,0.490000,0.019160,0.020000,-1.579803,-0.024783
0.150000,0.490000,0.023364,0.020000,-1.568603,-0.006673
0.190000,0.470000,0.018336,0.020000,-1.614929,-0.045594
0.210000,0.470000,0.015236,0.020000,-1.625584,-0.066159
0.210000,0.490000,0.034131,0.020000,-1.604927,-0.067468
0.190000,0.490000,0.030659,0.020000,-1.591732,-0.045060
0.230000,0.470000,0.030464,0.020000,-1.638152,-0.088632
0.250000,0.470000,0.033023,0.020000,-1.651432,-0.112972
0.250000,0.490000,0.052201,0.020000,-1.633660,-0.118521
0.230000,0.490000,0.043137,0.020000,-1.618871,-0.091969
0.270000,0.470000,0.044280,0.020000,-1.665112,-0.139132
0.290000,0.470000,0.054124,0.020000,-1.679242,-0.167063
0.290000,0.490000,0.072562,0.020000,-1.665126,-0.177588
0.270000,0.490000,0.059959,0.020000,-1.649112,-0.147077
0.310000,0.470000,0.063515,0.020000,-1.693635,-0.196710
0.330000,0.470000,0.077064,0.020000,-1.708173,-0.228016
0.330000,0.490000,0.091575,0.020000,-1.698328,-0.244255
0.310000,0.490000,0.080506,0.020000,-1.681576,-0.210000
0.350000,0.470000,0.086835,0.020000,-1.722717,-0.260920
0.370000,0.470000,0.098734,0.020000,-1.737118,-0.295356
0.370000,0.490000,0.114517,0.020000,-1.732171,-0.318047
0.350000,0.490000,0.104432,0.020000,-1.715243,-0.280293
0.390000,0.470000,0.112945,0.020000,-1.751223,-0.331255
0.410000,0.470000,0.124517,0.020000,-1.764865,-0.368545
0.410000,0.490000,0.141028,0.020000,-1.765426,-0.398424
0.390000,0.490000,0.126973,0.020000,-1.748955,-0.357448
0.430000,0.470000,0.137452,0.020000,-1.777868,-0.407148
0.450000,0.470000,0.151927,0.020000,-1.790045,-0.446984
0.450000,0.490000,0.165729,0.020000,-1.796701,-0.484789
0.430000,0.490000,0.152569,0.020000,-1.781405,-0.440898
-0.410000,0.510000,0.155138,0.020000,-1.764142,-0.428764
-0.390000,0.510000,0.143912,0.020000,-1.744719,-0.383948
-0.390000,0.530000,0.158758,0.020000,-1.738292,-0.410659
-0.410000,0.530000,0.171845,0.020000,-1.760786,-0.459469
-0.370000,0.510000,0.130627,0.020000,-1.725134,-0.340899
-0.350000,0.510000,0.119231,0.020000,-1.705559,-0.299689
-0.350000,0.530000,0.136783,0.020000,-1.693454,-0.319012
-0.370000,0.530000,0.146823,0.020000,-1.715790,-0.363816
-0.330000,0.510000,0.109804,0.020000,-1.686155,-0.260387
-0.310000,0.510000,0.097353,0.020000,-1.667071,-0.223060
-0.310000,0.530000,0.114476,0.020000,-1.649924,-0.235794
-0.330000,0.530000,0.125236,0.020000,-1.671448,-0.276316
-0.290000,0.510000,0.087740,0.020000,-1.648452,-0.187768
-0.270000,0.510000,0.079068,0.020000,-1.630428,-0.154569
-0.270000,0.530000,0.095505,0.020000,-1.608885,-0.161512
-0.290000,0.530000,0.106421,0.020000,-1.629024,-0.197507
-0.250000,0.510000,0.068379,0.020000,-1.613126,-0.123517
-0.230000,0.510000,0.062447,0.020000,-1.596663,-0.094661
-0.230000,0.530000,0.079978,0.020000,-1.571379,-0.096612
-0.250000,0.530000,0.086863,0.020000,-1.589631,-0.127864
-0.210000,0.510000,0.052373,0.020000,-1.581147,-0.068048
-0.190000,0.510000,0.045982,0.020000,-1.566694,-0.043720
-0.190000,0.530000,0.065874,0.020000,-1.538314,-0.041478
-0.210000,0.530000,0.070484,0.020000,-1.554240,-0.067803
-0.170000,0.510000,0.039887,0.020000,-1.553357,-0.021715
-0.150000,0.510000,0.032609,0.020000,-1.541330,-0.002069
-0.150000,0.530000,0.052549,0.020000,-1.510475,0.003568
-0.170000,0.530000,0.057350,0.020000,-1.523695,-0.017676
-0.130000,0.510000,0.031042,0.020000,-1.530489,0.015189
-0.110000,0.510000,0.022355,0.020000,-1.521231,0.030032
-0.110000,0.530000,0.042328,0.020000,-1.488519,0.038265
-0.130000,0.530000,0.047492,0.020000,-1.498717,0.022224
-0.090000,0.510000,0.025687,0.020000,-1.513209,0.042436
-0.070000,0.510000,0.015242,0.020000,-1.506887,0.052382
-0.070000,0.530000,0.035233,0.020000,-1.472964,0.062412
-0.090000,0.530000,0.040852,0.020000,-1.479901,0.051667
-0.050000,0.510000,0.023152,0.020000,-1.502044,0.059855
-0.030000,0.510000,0.011286,0.020000,-1.498729,0.064844
-0.030000,0.530000,0.031285,0.020000,-1.464187,0.075872
-0.050000,0.530000,0.037247,0.020000,-1.467709,0.070484
-0.010000,0.510000,0.022527,0.020000,-1.497244,0.067340
0.010000,0.510000,0.010494,0.020000,-1.497079,0.067340
0.010000,0.530000,0.030494,0.020000,-1.462419,0.078568
-0.010000,0.530000,0.036431,0.020000,-1.462436,0.078568
0.030000,0.510000,0.022645,0.020000,-1.498844,0.064844
0.050000,0.510000,0.012869,0.020000,-1.502010,0.059855
0.050000,0.530000,0.032865,0.020000,-1.467710,0.070484
0.030000,0.530000,0.036504,0.020000,-1.464197,0.075872
0.070000,0.510000,0.024127,0.020000,-1.506839,0.052382
0.090000,0.510000,0.018405,0.020000,-1.513313,0.042436
0.090000,0.530000,0.038389,0.020000,-1.479915,0.051667
0.070000,0.530000,0.038686,0.020000,-1.472954,0.062412
0.110000,0.510000,0.027957,0.020000,-1.521113,0.030032
0.130000,0.510000,0.027090,0.020000,-1.530589,0.015189
