x,y,R,s,phi,sigma_xx,sigma_yy,tau_xy,epsilon_xx,epsilon_yy,epsilon_xy
2.340000,1.380000,0.160203,0.040000,-8823656730.759014,65925371.993760,-68331249.276587,-8732538.353045,0.001256,-0.001274,-0.000165
2.420000,1.340000,0.080843,0.040000,-8825341480.089062,-93762701073.842072,586983467509.528931,6516791.764260,-4.554313,8.271339,0.000123
2.460000,1.340000,0.041660,0.040000,-8824447303.730589,159164964636.290894,1827270034455.616211,94003135.196721,-8.228916,23.199151,0.001771
2.460000,1.380000,0.040804,0.040000,-8824974541.078945,159701775144.655121,1827681331790.287842,125560158.649654,-8.224161,23.201541,0.002366
2.420000,1.380000,0.080405,0.040000,-8824581614.259846,-93661689524.062943,586890216173.114868,88680537.607160,-4.552454,8.269538,0.001671
2.500000,1.340000,0.011642,0.040000,-4413324068.485961,-1902003202.372938,2622080958486.344727,218517917.620426,-14.845542,34.591818,0.004117
2.500000,1.380000,0.008060,0.040000,-4412985119.329871,-1765723045.487478,2622016864432.781738,117765807.889219,-14.843382,34.590203,0.002219
-2.500000,1.420000,0.002090,0.040000,-4412601440.016072,-1550161772.162318,2622012994638.007812,-257201608.321079,-14.840518,34.588933,-0.004846
-2.500000,1.460000,0.012239,0.040000,-4412150024.662086,-1888440989.681110,2621311966161.589844,-302322142.026069,-14.841017,34.581600,-0.005696
-2.460000,1.420000,0.040055,0.040000,-8826154729.020187,160562162088.409210,1828408214543.446289,-127655856.180853,-8.216922,23.206264,-0.002405
-2.420000,1.420000,0.080027,0.040000,-8823720637.597567,-93507322316.109024,586766109569.329224,-25240263.247155,-4.549717,8.267029,-0.000476
-2.420000,1.460000,0.080931,0.040000,-8822710000.367125,-93703598969.828125,586785768704.265503,-24591907.698884,-4.552416,8.268398,-0.000463
-2.460000,1.460000,0.041830,0.040000,-8821779551.313240,159100936437.538422,1826669089341.688965,-146902957.172088,-8.226364,23.191587,-0.002768
-2.380000,1.420000,0.120018,0.040000,-8823186988.712379,-5488234654.150379,16258903946.259781,21955412.494303,-0.164279,0.245449,0.000414
-2.340000,1.420000,0.160014,0.040000,-8822790760.895390,79950323.020944,-86729351.489233,14503981.711375,0.001545,-0.001596,0.000273
-2.340000,1.460000,0.160467,0.040000,-8821788081.564491,90106960.157141,-89544607.114530,22492626.359764,0.001694,-0.001690,0.000424
-2.380000,1.460000,0.120623,0.040000,-8822167341.035824,-5534067765.197001,16300139532.239983,32155303.386909,-0.165117,0.246252,0.000606
-2.300000,1.420000,0.200011,0.040000,-8822523405.265488,70197941.829195,-73107565.729389,25987048.130588,0.001339,-0.001361,0.000490
-2.260000,1.420000,0.240009,0.040000,-8822372735.717390,61036945.044047,-64073616.199338,34804504.578607,0.001167,-0.001190,0.000656
-2.260000,1.460000,0.240312,0.040000,-8821466922.956802,68805706.973837,-71881826.776432,46107175.121337,0.001314,-0.001337,0.000869
-2.300000,1.460000,0.200374,0.040000,-8821560341.921715,81225806.084572,-84140412.045673,36185971.945971,0.001547,-0.001569,0.000682
-2.220000,1.420000,0.280008,0.040000,-8822324022.346581,51139799.702525,-52407546.696977,39655648.844309,0.000971,-0.000980,0.000747
-2.180000,1.420000,0.320007,0.040000,-8822361396.572075,42207036.295438,-45334246.192098,43146565.625823,0.000813,-0.000836,0.000813
-2.180000,1.460000,0.320234,0.040000,-8821602412.577147,44375277.162985,-47739838.924126,57278438.144005,0.000855,-0.000880,0.001079
-2.220000,1.460000,0.280267,0.040000,-8821487864.905697,55402561.409992,-56066275.244841,53222490.827279,0.001048,-0.001053,0.001003
2.180000,1.420000,0.320007,0.040000,-8822350526.382502,42206970.979910,-45334180.388689,-43146497.621723,0.000813,-0.000836,-0.000813
2.220000,1.420000,0.280008,0.040000,-8822312952.630066,51139721.138532,-52407470.454051,-39655585.433719,0.000971,-0.000980,-0.000747
2.220000,1.460000,0.280267,0.040000,-8821476796.753231,55402477.066965,-56066194.046776,-53222407.372392,0.001048,-0.001053,-0.001003
2.180000,1.460000,0.320234,0.040000,-8821591543.830336,44375209.016126,-47739770.013061,-57278349.342830,0.000855,-0.000880,-0.001079
2.260000,1.420000,0.240009,0.040000,-8822361466.348549,61036851.721686,-64073522.562524,-34804447.770777,0.001167,-0.001190,-0.000656
2.300000,1.420000,0.200011,0.040000,-8822511936.095306,70197834.755722,-73107458.536366,-25987003.681213,0.001339,-0.001361,-0.000490
2.300000,1.460000,0.200374,0.040000,-8821548874.520559,81225683.504092,-84140289.334563,-36185912.176643,0.001547,-0.001569,-0.000682
2.260000,1.460000,0.240312,0.040000,-8821455655.263113,68805602.872428,-71881722.295624,-46107101.509943,0.001314,-0.001337,-0.000869
2.340000,1.420000,0.160014,0.040000,-8822779091.752773,79950201.304135,-86729224.159703,-14503953.509997,0.001545,-0.001596,-0.000273
2.380000,1.420000,0.120018,0.040000,-8823175119.407581,-5488226933.661891,16258881048.128088,-21955373.602701,-0.164279,0.245449,-0.000414
2.380000,1.460000,0.120623,0.040000,-8822155473.606066,-5534059938.768643,16300116458.868734,-32155247.936076,-0.165117,0.246252,-0.000606
2.340000,1.460000,0.160467,0.040000,-8821776414.259945,90106824.015314,-89544475.768155,-22492585.909931,0.001694,-0.001690,-0.000424
2.420000,1.420000,0.080027,0.040000,-8823708567.927361,-93507190602.381546,586765280834.945923,25240305.293034,-4.549710,8.267018,0.000476
2.460000,1.420000,0.040055,0.040000,-8826142456.284491,160561933586.575775,1828405632199.384521,127655735.983898,-8.216911,23.206231,0.002405
2.460000,1.460000,0.041830,0.040000,-8821767285.226583,159100712487.508148,1826666507281.739014,146903510.746141,-8.226352,23.191554,0.002768
2.420000,1.460000,0.080931,0.040000,-8822697932.571814,-93703466327.489471,586784939287.075439,24592337.392375,-4.552410,8.268386,0.000463
2.500000,1.420000,0.002090,0.040000,-4412595183.083744,-1550169174.795970,2622009296186.404297,257201363.128303,-14.840497,34.588884,0.004846
2.500000,1.460000,0.012239,0.040000,-4412143803.808682,-1888432506.046966,2621308257544.869629,302322996.911187,-14.840996,34.581551,0.005696
-2.500000,1.500000,0.007463,0.040000,-4411623463.135880,-1703908451.516926,2621166671325.820801,-228710024.048125,-14.837762,34.578641,-0.004309
-2.500000,1.540000,0.002687,0.040000,-4411003778.869217,-1513612226.951271,2620955988018.098633,-403082285.060960,-14.834061,34.574786,-0.007594
-2.460000,1.500000,0.040690,0.040000,-8822287980.418289,159808926023.168854,1827161838061.540527,-187755640.284465,-8.219812,23.194084,-0.003537
-2.420000,1.500000,0.080347,0.040000,-8821534557.806345,-93560819617.307877,586643363716.388550,-102820180.146300,-4.549728,8.265713,-0.001937
-2.420000,1.540000,0.080045,0.040000,-8820154814.096905,-93408342105.168701,586480521950.028931,-33375048.453215,-4.546797,8.262703,-0.000629
-2.460000,1.540000,0.040090,0.040000,-8822596136.061071,160521866275.294800,1827607206963.541992,-201495462.007760,-8.212926,23.195928,-0.003796
-2.380000,1.500000,0.120232,0.040000,-8820987252.589443,-5481698361.169052,16248067353.152832,-38268946.418638,-0.164132,0.245270,-0.000721
-2.340000,1.500000,0.160174,0.040000,-8820637561.047760,109351114.835989,-112382456.793032,33813727.628841,0.002077,-0.002100,0.000637
-2.340000,1.540000,0.160023,0.040000,-8819311405.768017,132339784.753820,-138965324.702409,51133886.652622,0.002531,-0.002581,0.000963
-2.380000,1.540000,0.120030,0.040000,-8819612488.713793,-5423253877.187880,16189644059.630377,50987438.542448,-0.163031,0.244169,0.000961
-2.300000,1.500000,0.200139,0.040000,-8820467012.964035,93944007.019395,-96855781.246320,50334016.645612,0.001786,-0.001808,0.000948
-2.260000,1.500000,0.240116,0.040000,-8820451137.619646,77015033.700133,-80128774.456124,61178184.455918,0.001469,-0.001492,0.001153
-2.260000,1.540000,0.240015,0.040000,-8819312401.825344,85108982.191432,-88247959.145932,81316341.627145,0.001621,-0.001645,0.001532
-2.300000,1.540000,0.200018,0.040000,-8819223082.336473,108276854.458791,-111162360.710361,70092741.212025,0.002056,-0.002078,0.001321
-2.220000,1.500000,0.280099,0.040000,-8820562745.783722,59767282.394700,-59916212.751912,65324835.323851,0.001127,-0.001128,0.001231
-2.180000,1.500000,0.320087,0.040000,-8820774661.733120,45280471.989614,-48673705.490935,66611856.747661,0.000872,-0.000898,0.001255
-2.180000,1.540000,0.320011,0.040000,-8819876871.240379,45443731.206518,-48541783.584125,87740068.416711,0.000874,-0.000897,0.001653
-2.220000,1.540000,0.280013,0.040000,-8819542173.793173,62560658.580206,-62170536.928801,87481426.906420,0.001176,-0.001174,0.001648
2.180000,1.500000,0.320087,0.040000,-8820763794.534739,45280403.166021,-48673635.791024,-66611754.270708,0.000872,-0.000898,-0.001255
2.220000,1.500000,0.280099,0.040000,-8820551679.330639,59767192.342983,-59916126.630353,-65324734.076271,0.001127,-0.001128,-0.001231
2.220000,1.540000,0.280013,0.040000,-8819531109.183363,62560565.044475,-62170448.030810,-87481293.290011,0.001176,-0.001174,-0.001648
2.180000,1.540000,0.320011,0.040000,-8819866005.697094,45443662.561776,-48541714.583814,-87739935.144523,0.000874,-0.000897,-0.001653
2.260000,1.500000,0.240116,0.040000,-8820439871.767458,77014918.289296,-80128658.620139,-61178088.601670,0.001469,-0.001492,-0.001153
2.300000,1.500000,0.200139,0.040000,-8820455547.528439,93943866.620626,-96855640.725063,-50333935.827951,0.001786,-0.001808,-0.000948
2.300000,1.540000,0.200018,0.040000,-8819211619.091473,108276694.085510,-111162200.248696,-70092631.244210,0.002056,-0.002078,-0.001321
2.260000,1.540000,0.240015,0.040000,-8819301137.998892,85108855.775624,-88247832.275473,-81316216.244061,0.001621,-0.001645,-0.001532
2.340000,1.500000,0.160174,0.040000,-8820625895.804331,109350951.478297,-112382293.132593,-33813670.044018,0.002077,-0.002100,-0.000637
2.380000,1.500000,0.120232,0.040000,-8820975387.277239,-5481690617.775578,16248044378.259563,38268900.377165,-0.164132,0.245269,0.000721
2.380000,1.540000,0.120030,0.040000,-8819600625.810396,-5423246243.088688,16189621242.590857,-50987354.940296,-0.163031,0.244168,-0.000961
2.340000,1.540000,0.160023,0.040000,-8819299742.847992,132339588.964982,-138965123.528109,-51133803.234582,0.002531,-0.002581,-0.000963
2.420000,1.500000,0.080347,0.040000,-8821522492.136324,-93560687277.990372,586642534505.475952,102819601.523360,-4.549722,8.265701,0.001937
2.460000,1.500000,0.040690,0.040000,-8822275714.087429,159808700691.686798,1827159255383.721680,187754829.615314,-8.219800,23.194051,0.003537
2.460000,1.540000,0.040090,0.040000,-8822583869.789135,160521638125.203186,1827604625115.985596,201495265.531376,-8.212915,23.195895,0.003796
2.420000,1.540000,0.080045,0.040000,-8820142750.859123,-93408210431.022827,586479693420.010010,33375106.653490,-4.546791,8.262692,0.000629
2.500000,1.500000,0.007463,0.040000,-4411617236.001472,-1703903363.894373,2621162965423.142090,228708780.640027,-14.837741,34.578592,0.004309
2.500000,1.540000,0.002687,0.040000,-4410997530.774953,-1513617759.830207,2620952289228.336426,403081868.961151,-14.834040,34.574738,0.007594
-2.500000,1.580000,0.012836,0.040000,-4410266750.942934,-1834373102.881387,2620052064336.201172,-465534573.605163,-14.833182,34.564678,-0.008771
-2.500000,1.620000,0.006866,0.040000,-4409378888.897767,-1586701846.144348,2619685654602.384766,-447225200.944869,-14.827845,34.558446,-0.008426
-2.460000,1.580000,0.042009,0.040000,-8817603359.415819,159074739510.433289,1825720540491.031494,-239223144.837070,-8.221348,23.179225,-0.004507
-2.420000,1.580000,0.081023,0.040000,-8818518921.699202,-93574829095.730896,586437176000.227051,-40828098.400799,-4.548748,8.263073,-0.000769
-2.420000,1.620000,0.080294,0.040000,-8816560910.634825,-93367052014.429199,586200623925.649170,-106800975.332842,-4.544670,8.258779,-0.002012
-2.460000,1.620000,0.040585,0.040000,-8817688812.110432,159959542888.536682,1826181696874.426025,-298979213.941526,-8.212285,23.180306,-0.005633
-2.380000,1.580000,0.120685,0.040000,-8817999274.573074,-5450499754.251517,16211517980.735895,64042221.627801,-0.163514,0.244611,0.001207
-2.340000,1.580000,0.160514,0.040000,-8817775845.603102,153655841.558518,-152922795.358815,76409334.858054,0.002891,-0.002885,0.001440
-2.340000,1.620000,0.160147,0.040000,-8815990297.123085,185831862.085205,-189385107.488274,114103638.252947,0.003521,-0.003548,0.002150
-2.380000,1.620000,0.120196,0.040000,-8816091235.552271,-5367017916.146542,16127732202.721958,22411251.059942,-0.161939,0.243034,0.000422
-2.300000,1.580000,0.200411,0.040000,-8817805705.649096,123724881.950042,-126532139.230132,97846128.908040,0.002347,-0.002368,0.001843
-2.260000,1.580000,0.240343,0.040000,-8818038038.656263,91969487.211876,-95100215.208660,108207054.131161,0.001750,-0.001774,0.002039
-2.260000,1.620000,0.240098,0.040000,-8816617537.682245,95499177.221041,-98549175.651919,143917951.965941,0.001816,-0.001839,0.002711
-2.300000,1.620000,0.200118,0.040000,-8816190410.396339,138901296.057330,-141532930.498909,136961515.268444,0.002632,-0.002652,0.002580
-2.220000,1.580000,0.280294,0.040000,-8818421883.660603,62187918.696810,-60533611.979931,107645571.380193,0.001162,-0.001150,0.002028
-2.180000,1.580000,0.320257,0.040000,-8818911069.539972,39489469.317599,-43300707.368652,101796613.801778,0.000766,-0.000794,0.001918
-2.180000,1.620000,0.320074,0.040000,-8817884658.121410,33613134.542420,-35809079.380882,131196892.512666,0.000646,-0.000662,0.002472
-2.220000,1.620000,0.280084,0.040000,-8817202028.547325,58641960.910421,-57017261.107536,142572831.652768,0.001096,-0.001083,0.002686
2.180000,1.580000,0.320257,0.040000,-8818900205.754690,39489410.094982,-43300646.663532,-101796460.121170,0.000766,-0.000794,-0.001918
2.220000,1.580000,0.280294,0.040000,-8818410821.043081,62187826.531595,-60533526.320866,-107645408.431852,0.001162,-0.001150,-0.002028
2.220000,1.620000,0.280084,0.040000,-8817190968.069712,58641874.595244,-57017181.173853,-142572618.143286,0.001096,-0.001083,-0.002686
2.180000,1.620000,0.320074,0.040000,-8817873796.185251,33613084.334156,-35809030.125269,-131196696.327697,0.000646,-0.000662,-0.002472
2.260000,1.580000,0.240343,0.040000,-8818026777.056999,91969351.737062,-95100079.285120,-108206889.542322,0.001750,-0.001774,-0.002039
2.300000,1.580000,0.200411,0.040000,-8817794244.851534,123724700.202292,-126531957.510212,-97845978.289730,0.002347,-0.002368,-0.001843
2.300000,1.620000,0.200118,0.040000,-8816178952.336908,138901093.580365,-141532728.309005,-136961307.712062,0.002632,-0.002652,-0.002580
2.260000,1.620000,0.240098,0.040000,-8816606278.525431,95499037.660594,-98549035.757213,-143917735.573403,0.001816,-0.001839,-0.002711
2.340000,1.580000,0.160514,0.040000,-8817764185.316425,153655615.854551,-152922574.679308,-76409214.092054,0.002891,-0.002885,-0.001440
2.380000,1.580000,0.120685,0.040000,-8817987414.431955,-5450492046.890965,16211495034.205446,-64042117.149569,-0.163513,0.244611,-0.001207
2.380000,1.620000,0.120196,0.040000,-8816079378.606735,-5367010338.004706,16127709406.178331,-22411205.734573,-0.161939,0.243034,-0.000422
2.340000,1.620000,0.160147,0.040000,-8815978639.836676,185831591.312252,-189384835.697204,-114103462.252013,0.003521,-0.003548,-0.002150
2.420000,1.580000,0.081023,0.040000,-8818506861.274662,-93574696639.501938,586436347001.113647,40828379.389834,-4.548741,8.263061,0.000769
2.460000,1.580000,0.042009,0.040000,-8817591100.726030,159074515510.219421,1825717959543.432617,239223339.294627,-8.221336,23.179192,0.004507
2.460000,1.620000,0.040585,0.040000,-8817676553.838644,159959317085.608459,1826179115610.629883,298978298.382058,-8.212274,23.180273,0.005633
2.420000,1.620000,0.080294,0.040000,-8816548853.498665,-93366920000.696686,586199795348.945068,106800452.044468,-4.544664,8.258767,0.002012
2.500000,1.580000,0.012836,0.040000,-4410260533.903537,-1834365138.180405,2620048357457.013672,465534804.489722,-14.833161,34.564629,0.008771
2.500000,1.620000,0.006866,0.040000,-4409372664.149978,-1586698254.224509,2619681951390.481445,447223726.823126,-14.827824,34.558397,0.008426
-2.500000,1.660000,0.003284,0.040000,-4408292428.991896,-1395517909.118384,2619073813677.903809,-692120040.922888,-14.821865,34.549296,-0.013040
-2.500000,1.700000,0.013433,0.040000,-4406936635.883615,-1643800270.851180,2617684246319.104980,-826098510.464669,-14.817286,34.532373,-0.015564
-2.460000,1.660000,0.040135,0.040000,-8816597376.972555,160542573302.451813,1826192189711.574219,-336250130.798109,-8.204655,23.177149,-0.006335
-2.420000,1.660000,0.080067,0.040000,-8814185771.621855,-93181470174.523743,585935112245.030151,-17722398.459289,-4.540722,8.254228,-0.000334
-2.420000,1.700000,0.081120,0.040000,-8811261684.771601,-93259654192.574402,585731340096.517212,-2488249.967630,-4.540602,8.251982,-0.000047
-2.460000,1.700000,0.042195,0.040000,-8810322814.763689,159181555468.044891,1823969078395.643799,-403985493.607623,-8.210039,23.155523,-0.007611
-2.380000,1.660000,0.120045,0.040000,-8813815545.552233,-5284113506.677065,16043272089.593973,154325602.017182,-0.160368,0.241452,0.002908
-2.340000,1.660000,0.160034,0.040000,-8813907251.822372,220535337.161798,-226589985.159993,171889168.947223,0.004189,-0.004235,0.003238
-2.340000,1.700000,0.160563,0.040000,-8811474286.453075,249070124.541344,-247256248.383452,259416624.694164,0.004682,-0.004669,0.004888
-2.380000,1.700000,0.120749,0.040000,-8811078675.368355,-5271163668.543080,16023686268.865808,220920648.128331,-0.160087,0.241120,0.004162
-2.300000,1.660000,0.200027,0.040000,-8814353478.639292,150629749.159322,-152891772.227723,192015507.954900,0.002851,-0.002868,0.003618
-2.260000,1.660000,0.240022,0.040000,-8815046029.026762,91956419.591102,-94787211.755285,190696703.863064,0.001749,-0.001770,0.003593
-2.260000,1.700000,0.240376,0.040000,-8813330435.437012,74974662.310740,-77303361.937252,250256642.299686,0.001426,-0.001443,0.004715
-2.300000,1.700000,0.200451,0.040000,-8812277319.924536,152312539.488053,-153846353.667978,268702765.765111,0.002878,-0.002890,0.005063
-2.220000,1.660000,0.280019,0.040000,-8815890691.579479,43100846.965150,-39480243.797660,174816516.851746,0.000792,-0.000764,0.003294
-2.180000,1.660000,0.320017,0.040000,-8816813382.575926,10514173.009102,-15284326.774034,150305746.788173,0.000225,-0.000261,0.002832
-2.180000,1.700000,0.300053,0.040000,-8815725371.263689,-13969664.677884,11558208.028785,185976601.897008,-0.000250,0.000231,0.003504
-2.220000,1.700000,0.280322,0.040000,-8814509273.821217,21177403.552529,-19290590.309875,223569083.559372,0.000388,-0.000374,0.004212
2.180000,1.660000,0.320017,0.040000,-8816802522.556223,10514157.085759,-15284307.987227,-150305523.078202,0.000225,-0.000261,-0.002832
2.220000,1.660000,0.280019,0.040000,-8815879633.376404,43100784.089754,-39480190.247810,-174816256.873315,0.000792,-0.000764,-0.003294
2.220000,1.700000,0.280322,0.040000,-8814498217.994947,21177373.150829,-19290566.609183,-223568753.546799,0.000388,-0.000374,-0.004212
2.180000,1.700000,0.300053,0.040000,-8815714513.185966,-13969644.677904,11558187.466717,-185976326.917987,-0.000250,0.000231,-0.003504
2.260000,1.660000,0.240022,0.040000,-8815034772.533062,91956286.309579,-94787078.463797,-190696419.916593,0.001749,-0.001770,-0.003593
2.300000,1.660000,0.200027,0.040000,-8814342023.641026,150629531.221716,-152891555.111921,-192015220.690539,0.002851,-0.002868,-0.003618
2.300000,1.700000,0.200451,0.040000,-8812265868.333534,152312320.878670,-153846136.906573,-268702367.993631,0.002878,-0.002890,-0.005063
2.260000,1.700000,0.240376,0.040000,-8813319181.815292,74974554.820078,-77303255.142291,-250256272.696776,0.001426,-0.001443,-0.004715
2.340000,1.660000,0.160034,0.040000,-8813895597.969654,220535018.114392,-226589661.566613,-171888908.906489,0.004189,-0.004235,-0.003238
2.380000,1.660000,0.120045,0.040000,-8813803692.338583,-5284106064.676367,16043249466.622332,-154325365.547763,-0.160368,0.241452,-0.002908
2.380000,1.700000,0.120749,0.040000,-8811066826.554611,-5271156214.490181,16023663588.866003,-220920313.781679,-0.160087,0.241120,-0.004162
2.340000,1.700000,0.160563,0.040000,-8811462636.540258,249069766.526300,-247255896.978397,-259416238.097279,0.004682,-0.004669,-0.004888
2.420000,1.660000,0.080067,0.040000,-8814173718.384340,-93181338748.129929,585934284383.442627,17722510.521537,-4.540716,8.254216,0.000334
2.460000,1.660000,0.040135,0.040000,-8816585120.808153,160542345384.302887,1826189609532.524658,336249774.633665,-8.204644,23.177116,0.006335
2.460000,1.700000,0.042195,0.040000,-8810310568.067293,159181331270.265503,1823966499925.784668,403985265.524289,-8.210028,23.155490,0.007611
2.420000,1.700000,0.081120,0.040000,-8811249636.230183,-93259522192.634048,585730512094.897827,2488482.119114,-4.540595,8.251971,0.000047
2.500000,1.660000,0.003284,0.040000,-4408286190.183097,-1395522014.172226,2619070116313.002930,692119256.101029,-14.821844,34.549247,0.013040
2.500000,1.700000,0.013433,0.040000,-4406930424.722864,-1643792866.114825,2617680542970.622070,826097901.214637,-14.817265,34.532324,0.015564
-2.500000,1.740000,0.006269,0.040000,-4405201732.102625,-1246441302.238926,2616642773718.774414,-942199090.020949,-14.806159,34.516392,-0.017752
-2.500000,1.780000,0.003881,0.040000,-4402906849.019563,-879193478.285074,2614887318786.065430,-1359715770.882182,-14.791393,34.491164,-0.025618
-2.460000,1.740000,0.040488,0.040000,-8808914793.831018,160314835293.952148,1824055030274.367920,-486720128.641455,-8.195579,23.150251,-0.009170
-2.420000,1.740000,0.080245,0.040000,-8807604599.812542,-92907186010.951660,585259090108.638184,9497690.213291,-4.533284,8.243762,0.000179
-2.420000,1.780000,0.080094,0.040000,-8802945591.228754,-92572640153.818024,584680179955.826538,256657908.990416,-4.525600,8.234236,0.004836
-2.460000,1.780000,0.040188,0.040000,-8804848379.041943,160915086883.522430,1823092671464.457031,-520470025.233868,-8.182223,23.134166,-0.009806
-2.380000,1.740000,0.120164,0.040000,-8807763567.991529,-5139131235.717854,15890534567.090919,298137288.247406,-0.157593,0.238618,0.005617
-2.340000,1.740000,0.160123,0.040000,-8808641415.132877,272232861.497308,-273947650.998880,392175199.194170,0.005139,-0.005152,0.007389
-2.340000,1.780000,0.160047,0.040000,-8805380840.874222,254324310.221719,-254494876.310928,589787803.474864,0.004793,-0.004794,0.011112
-2.380000,1.780000,0.120063,0.040000,-8803734408.177883,-5036619978.260007,15786281235.885704,628386204.902290,-0.155652,0.236664,0.011839
-2.300000,1.740000,0.200098,0.040000,-8809961525.811424,131166654.392821,-131375677.431083,372638265.545924,0.002472,-0.002474,0.007021
-2.260000,1.740000,0.240082,0.040000,-8811499815.408390,34008069.039613,-34628957.495604,322151694.770694,0.000644,-0.000649,0.006070
-2.260000,1.780000,0.220477,0.040000,-8809621565.188126,-44307045.070115,44669400.853246,400036087.946826,-0.000837,0.000840,0.007537
-2.300000,1.780000,0.200038,0.040000,-8807444043.999075,64299312.228474,-62361897.898138,505165313.873329,0.001200,-0.001186,0.009518
-2.220000,1.740000,0.260038,0.040000,-8813100273.910513,-25189378.470887,24536744.976606,264219578.757587,-0.000471,0.000466,0.004978
-2.180000,1.740000,0.260061,0.040000,-8814666179.143385,-62907589.824333,56066714.786404,203880197.618493,-0.001147,0.001095,0.003841
-2.180000,1.780000,0.220072,0.040000,-8813704189.896276,-118929207.693850,117437610.273415,226382382.130188,-0.002232,0.002221,0.004265
-2.220000,1.780000,0.220045,0.040000,-8811737462.942677,-96291083.368546,98410290.068363,306794385.623061,-0.001826,0.001842,0.005780
-2.140000,1.740000,0.260390,0.040000,-8816143980.209984,-76541354.479298,74594146.800540,166085749.641406,-0.001431,0.001416,0.003129
-2.100000,1.740000,0.260034,0.040000,-8817508396.671968,-83018448.912591,78745071.160182,120937558.316092,-0.001540,0.001508,0.002279
-2.100000,1.780000,0.220040,0.040000,-8817082801.112104,-109196831.601150,111009100.768030,119831347.086864,-0.002068,0.002081,0.002258
-2.140000,1.780000,0.220461,0.040000,-8815487616.339647,-114084885.172699,117907486.444190,171085019.922261,-0.002171,0.002200,0.003223
-2.060000,1.740000,0.260066,0.040000,-8818751314.704926,-81901750.816496,78039872.833372,100585302.514479,-0.001521,0.001492,0.001895
-2.020000,1.740000,0.260377,0.040000,-8819874363.866392,-76575791.162040,73170190.265236,71465953.221543,-0.001423,0.001398,0.001346
-2.020000,1.780000,0.220446,0.040000,-8819752742.530142,-90969837.829206,91244895.285216,63366432.229868,-0.001715,0.001718,0.001194
-2.060000,1.780000,0.220078,0.040000,-8818499270.285105,-99664258.983280,101410460.598228,91444832.109290,-0.001888,0.001901,0.001723
-1.980000,1.740000,0.260030,0.040000,-8820884269.857805,-70070848.696064,66167654.120898,59631056.321496,-0.001298,0.001269,0.001123
-1.940000,1.740000,0.260072,0.040000,-8821790078.163303,-63779777.254269,60704134.054762,42246021.164972,-0.001184,0.001161,0.000796
-1.940000,1.780000,0.220085,0.040000,-8821840442.221012,-71871648.404129,70627339.196455,34192945.465945,-0.001347,0.001338,0.000644
-1.980000,1.780000,0.220035,0.040000,-8820860746.270155,-79582673.138828,79485509.718023,49420549.300038,-0.001499,0.001498,0.000931
-1.900000,1.740000,0.260365,0.040000,-8822601562.850046,-56875125.797718,53171965.060033,35419982.388256,-0.001051,0.001023,0.000667
-1.860000,1.740000,0.260027,0.040000,-8823328357.559477,-51414528.100510,48510633.978387,25064452.201049,-0.000952,0.000930,0.000472
-1.860000,1.780000,0.220031,0.040000,-8823476469.827765,-56040477.084763,54022451.442125,18393576.307854,-0.001044,0.001029,0.000347
-1.900000,1.780000,0.220431,0.040000,-8822707644.516104,-62034037.857453,60854273.451564,26808036.540372,-0.001162,0.001153,0.000505
-1.820000,1.740000,0.260077,0.040000,-8823979514.253891,-45485261.381857,42000353.475640,21085166.691644,-0.000837,0.000811,0.000397
-1.780000,1.740000,0.260352,0.040000,-8824563308.860256,-41147337.599853,38327073.373540,14851163.906830,-0.000759,0.000738,0.000280
-1.780000,1.780000,0.220416,0.040000,-8824766897.427357,-43849384.533103,41433582.811567,9634270.588798,-0.000812,0.000794,0.000182
-1.820000,1.780000,0.220092,0.040000,-8824159301.060268,-48334055.877002,46523379.068371,14386021.717228,-0.000900,0.000887,0.000271
-1.740000,1.740000,0.260023,0.040000,-8825087185.182930,-36396067.463015,33088160.958813,12493919.195864,-0.000667,0.000642,0.000235
-1.700000,1.740000,0.260083,0.040000,-8825557772.935452,-33049986.857726,30267144.009333,8687100.261352,-0.000607,0.000586,0.000164
-1.700000,1.780000,0.220099,0.040000,-8825792327.808914,-34660678.154361,32037284.638581,4679195.349473,-0.000638,0.000618,0.000088
-1.740000,1.780000,0.220027,0.040000,-8825308562.815407,-37992982.637087,35809092.637345,7412714.269249,-0.000703,0.000687,0.000140
-1.660000,1.740000,0.260340,0.040000,-8825980942.613928,-29334648.378789,26158083.922397,7268993.895997,-0.000535,0.000511,0.000137
-1.620000,1.740000,0.260020,0.040000,-8826361875.966089,-26771483.115678,24002704.807591,4912675.065711,-0.000489,0.000468,0.000093
-1.620000,1.780000,0.220024,0.040000,-8826612941.730808,-27747375.092035,25014329.511634,1839313.017535,-0.000507,0.000487,0.000035
-1.660000,1.780000,0.220401,0.040000,-8826225124.034407,-30236249.810021,27826488.299281,3430835.745724,-0.000556,0.000538,0.000065
-1.580000,1.740000,0.260090,0.040000,-8826705140.282639,-23884318.442665,20802330.878361,4049484.137139,-0.000433,0.000409,0.000076
-1.540000,1.740000,0.260327,0.040000,-8827014760.278151,-21915526.479396,19149417.966236,2575829.733370,-0.000397,0.000376,0.000049
-1.540000,1.780000,0.220387,0.040000,-8827273704.157454,-22512974.558226,19721771.498423,207193.714194,-0.000408,0.000387,0.000004
-1.580000,1.780000,0.220106,0.040000,-8826960967.736372,-24390696.027833,21840733.246938,1136295.651212,-0.000445,0.000426,0.000021
